ADM1_NAME,ADM2_NAME,year,month,tropospheric_NO2_column_number_density
Ashanti,Obuasi Municipal,2019.0,2.0,1.9813668782976198E-5
Ashanti,Atwima Nwabiagya,2019.0,2.0,2.7732298174341417E-5
Ashanti,Atwima Mponua,2019.0,2.0,2.070951231880251E-5
Ashanti,Adansi South,2019.0,2.0,1.8575094903305003E-5
Ashanti,Adansi North,2019.0,2.0,1.740363918083302E-5
Ashanti,Bosome Freho,2019.0,2.0,1.716659520395761E-5
Ashanti,Bekwai Municipal,2019.0,2.0,2.2711737222732165E-5
Ashanti,Amansie Central,2019.0,2.0,1.9816845211003764E-5
Western,Wassa Amenfi West,2019.0,2.0,1.6518420618323493E-5
Ashanti,Afigya Kwabre,2019.0,2.0,2.8450997552997776E-5
Ashanti,Atwima Kwanwoma,2019.0,2.0,2.907489813215242E-5
Ashanti,Afigya Sekyere,2019.0,2.0,2.6679646443580635E-5
Ashanti,Sekyere Central,2019.0,2.0,3.289675722659947E-5
Ashanti,Offinso North,2019.0,2.0,3.188078465155319E-5
Ashanti,Offinso Municipal,2019.0,2.0,2.693839943873247E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2019.0,2.0,2.512280099623055E-5
Ashanti,Mampong Municipal,2019.0,2.0,3.221258669081779E-5
Western,Ellembelle,2019.0,2.0,1.573131214157579E-5
Western,Prestea / Huni Valley,2019.0,2.0,1.9651585438255808E-5
Western,Nzema East,2019.0,2.0,1.720458679930611E-5
Western,Tarkwa Nsuaem,2019.0,2.0,2.1238966578632416E-5
Western,Sefwi Akontombra,2019.0,2.0,1.843773000851403E-5
Western,Sekondi Takoradi,2019.0,2.0,2.165266833272163E-5
Western,Sefwi-Wiawso,2019.0,2.0,1.9018079008985833E-5
Western,Shama,2019.0,2.0,2.4880392295681612E-5
Ashanti,Sekyere East,2019.0,2.0,2.5688179449973204E-5
Western,Aowin,2019.0,2.0,1.733802732669913E-5
Western,Suaman,2019.0,2.0,1.674684420269778E-5
Western,Bia East,2019.0,2.0,1.776655210674586E-5
Western,Bia West,2019.0,2.0,1.743314398973079E-5
Western,Bodi,2019.0,2.0,1.8276692428647005E-5
Western,Juabeso,2019.0,2.0,1.7059590313268493E-5
Western,Wassa East,2019.0,2.0,1.9262487287042798E-5
Western,Mpohor,2019.0,2.0,1.8939817022462325E-5
Western,Wassa Amenfi Central,2019.0,2.0,1.6293761220673492E-5
Ashanti,Sekyere Afram Plains,2019.0,2.0,2.7442492073820356E-5
Ashanti,Sekyere Afram Plains North,2019.0,2.0,3.0119071918170676E-5
Ashanti,Asante Akim North,2019.0,2.0,2.663526277388755E-5
Ashanti,Asante Akim Central Municipal,2019.0,2.0,2.3248190597385752E-5
Ashanti,Asokore Mampong Municipal,2019.0,2.0,3.6790131659482075E-5
Ashanti,Kma,2019.0,2.0,3.54749244251471E-5
Western,Wassa Amenfi East,2019.0,2.0,1.732953126543313E-5
Ashanti,Kwabre,2019.0,2.0,3.2503110493722594E-5
Ashanti,Ejura Sekye Dumase,2019.0,2.0,3.527740225049497E-5
Ashanti,Ahafo Ano South,2019.0,2.0,2.2666886977044715E-5
Western,Jomoro,2019.0,2.0,1.424953130325202E-5
Western,Ahanta West,2019.0,2.0,1.4972560272144156E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2019.0,2.0,1.9831583829708483E-5
Ashanti,Amansie West,2019.0,2.0,2.1587754124214188E-5
Ashanti,Asante Akim South,2019.0,2.0,1.9796325047546304E-5
Ashanti,Ahafo Ano North,2019.0,2.0,2.346605640370729E-5
Ashanti,Ejisu Juaben,2019.0,2.0,2.5811640936804922E-5
Ashanti,Obuasi Municipal,2019.0,3.0,1.7191209153532843E-5
Ashanti,Atwima Nwabiagya,2019.0,3.0,2.4318151077654557E-5
Ashanti,Atwima Mponua,2019.0,3.0,1.904291722447539E-5
Ashanti,Adansi South,2019.0,3.0,1.6942548632100038E-5
Ashanti,Adansi North,2019.0,3.0,1.6377122663937993E-5
Ashanti,Bosome Freho,2019.0,3.0,1.71874657158595E-5
Ashanti,Bekwai Municipal,2019.0,3.0,1.9870205313540178E-5
Ashanti,Amansie Central,2019.0,3.0,1.760609850473996E-5
Western,Wassa Amenfi West,2019.0,3.0,1.7079749487941074E-5
Ashanti,Afigya Kwabre,2019.0,3.0,2.5746951788752454E-5
Ashanti,Atwima Kwanwoma,2019.0,3.0,2.5113046232636614E-5
Ashanti,Afigya Sekyere,2019.0,3.0,2.374840193542746E-5
Ashanti,Sekyere Central,2019.0,3.0,2.375236453537451E-5
Ashanti,Offinso North,2019.0,3.0,2.784786196864807E-5
Ashanti,Offinso Municipal,2019.0,3.0,2.4993189420635152E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2019.0,3.0,2.14599405575605E-5
Ashanti,Mampong Municipal,2019.0,3.0,2.3878839001738375E-5
Western,Ellembelle,2019.0,3.0,1.568883260454165E-5
Western,Prestea / Huni Valley,2019.0,3.0,1.8860315145208292E-5
Western,Nzema East,2019.0,3.0,1.758658923093875E-5
Western,Tarkwa Nsuaem,2019.0,3.0,2.0198095778988685E-5
Western,Sefwi Akontombra,2019.0,3.0,1.8348903204325514E-5
Western,Sekondi Takoradi,2019.0,3.0,1.6668764858004413E-5
Western,Sefwi-Wiawso,2019.0,3.0,1.8867398852000988E-5
Western,Shama,2019.0,3.0,2.2409717600350695E-5
Ashanti,Sekyere East,2019.0,3.0,2.3037923177521194E-5
Western,Aowin,2019.0,3.0,1.6689760878479985E-5
Western,Suaman,2019.0,3.0,1.725909550176054E-5
Western,Bia East,2019.0,3.0,1.7115225689651695E-5
Western,Bia West,2019.0,3.0,1.639129830482476E-5
Western,Bodi,2019.0,3.0,1.8491087523275624E-5
Western,Juabeso,2019.0,3.0,1.6760162345400207E-5
Western,Wassa East,2019.0,3.0,1.7675349427307496E-5
Western,Mpohor,2019.0,3.0,1.5409487553183824E-5
Western,Wassa Amenfi Central,2019.0,3.0,1.7740879470177656E-5
Ashanti,Sekyere Afram Plains,2019.0,3.0,2.4442705857802144E-5
Ashanti,Sekyere Afram Plains North,2019.0,3.0,2.1782750427307672E-5
Ashanti,Asante Akim North,2019.0,3.0,2.3399242056434874E-5
Ashanti,Asante Akim Central Municipal,2019.0,3.0,2.1598037191513736E-5
Ashanti,Asokore Mampong Municipal,2019.0,3.0,3.1494086826185815E-5
Ashanti,Kma,2019.0,3.0,3.0568917114422155E-5
Western,Wassa Amenfi East,2019.0,3.0,1.6811932247450662E-5
Ashanti,Kwabre,2019.0,3.0,2.8838007860854468E-5
Ashanti,Ejura Sekye Dumase,2019.0,3.0,2.5895994361043326E-5
Ashanti,Ahafo Ano South,2019.0,3.0,2.1153960129857013E-5
Western,Jomoro,2019.0,3.0,1.4256980295162576E-5
Western,Ahanta West,2019.0,3.0,1.308519303618908E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2019.0,3.0,1.926984739046463E-5
Ashanti,Amansie West,2019.0,3.0,1.946448668047944E-5
Ashanti,Asante Akim South,2019.0,3.0,1.84594132407765E-5
Ashanti,Ahafo Ano North,2019.0,3.0,2.0551643733200036E-5
Ashanti,Ejisu Juaben,2019.0,3.0,2.3056232379803352E-5
Ashanti,Obuasi Municipal,2019.0,4.0,1.472400615639196E-5
Ashanti,Atwima Nwabiagya,2019.0,4.0,1.765147323582004E-5
Ashanti,Atwima Mponua,2019.0,4.0,1.4553885334758434E-5
Ashanti,Adansi South,2019.0,4.0,1.4691083013660864E-5
Ashanti,Adansi North,2019.0,4.0,1.3796784742482764E-5
Ashanti,Bosome Freho,2019.0,4.0,1.379734269757628E-5
Ashanti,Bekwai Municipal,2019.0,4.0,1.5800022477123608E-5
Ashanti,Amansie Central,2019.0,4.0,1.529244191057478E-5
Western,Wassa Amenfi West,2019.0,4.0,1.4022233732412841E-5
Ashanti,Afigya Kwabre,2019.0,4.0,1.8553994890459614E-5
Ashanti,Atwima Kwanwoma,2019.0,4.0,1.7251282173484436E-5
Ashanti,Afigya Sekyere,2019.0,4.0,1.631856255083471E-5
Ashanti,Sekyere Central,2019.0,4.0,1.4493582988222539E-5
Ashanti,Offinso North,2019.0,4.0,1.413442586130945E-5
Ashanti,Offinso Municipal,2019.0,4.0,1.477615863381222E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2019.0,4.0,1.634998766544012E-5
Ashanti,Mampong Municipal,2019.0,4.0,1.511236456997812E-5
Western,Ellembelle,2019.0,4.0,1.350389707282919E-5
Western,Prestea / Huni Valley,2019.0,4.0,1.47788935044627E-5
Western,Nzema East,2019.0,4.0,1.3057816988539126E-5
Western,Tarkwa Nsuaem,2019.0,4.0,1.530575653488256E-5
Western,Sefwi Akontombra,2019.0,4.0,1.3338567927239415E-5
Western,Sekondi Takoradi,2019.0,4.0,1.377905762189347E-5
Western,Sefwi-Wiawso,2019.0,4.0,1.360273147486025E-5
Western,Shama,2019.0,4.0,1.877489111762351E-5
Ashanti,Sekyere East,2019.0,4.0,1.7439369619904613E-5
Western,Aowin,2019.0,4.0,1.3858913495072844E-5
Western,Suaman,2019.0,4.0,1.3816149819851115E-5
Western,Bia East,2019.0,4.0,1.4058751926805327E-5
Western,Bia West,2019.0,4.0,1.3756020572649075E-5
Western,Bodi,2019.0,4.0,1.3922089134232279E-5
Western,Juabeso,2019.0,4.0,1.3885935303352371E-5
Western,Wassa East,2019.0,4.0,1.575009203920424E-5
Western,Mpohor,2019.0,4.0,1.2596588844514254E-5
Western,Wassa Amenfi Central,2019.0,4.0,1.4739864371156506E-5
Ashanti,Sekyere Afram Plains,2019.0,4.0,1.552558828095385E-5
Ashanti,Sekyere Afram Plains North,2019.0,4.0,1.3550776032446715E-5
Ashanti,Asante Akim North,2019.0,4.0,1.5012169329441762E-5
Ashanti,Asante Akim Central Municipal,2019.0,4.0,1.5002881246870602E-5
Ashanti,Asokore Mampong Municipal,2019.0,4.0,2.5212388424065476E-5
Ashanti,Kma,2019.0,4.0,2.4297006726726324E-5
Western,Wassa Amenfi East,2019.0,4.0,1.4782089617603601E-5
Ashanti,Kwabre,2019.0,4.0,2.381539250748474E-5
Ashanti,Ejura Sekye Dumase,2019.0,4.0,1.5142201326730831E-5
Ashanti,Ahafo Ano South,2019.0,4.0,1.3947272318238763E-5
Western,Jomoro,2019.0,4.0,1.2191025574699299E-5
Western,Ahanta West,2019.0,4.0,1.141101474355212E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2019.0,4.0,1.5369901338324918E-5
Ashanti,Amansie West,2019.0,4.0,1.564634148000929E-5
Ashanti,Asante Akim South,2019.0,4.0,1.448516755524816E-5
Ashanti,Ahafo Ano North,2019.0,4.0,1.3479187299286814E-5
Ashanti,Ejisu Juaben,2019.0,4.0,1.7011831777684212E-5
Ashanti,Obuasi Municipal,2019.0,5.0,1.1798174412868985E-5
Ashanti,Atwima Nwabiagya,2019.0,5.0,1.2405436844433713E-5
Ashanti,Atwima Mponua,2019.0,5.0,1.0624717224564264E-5
Ashanti,Adansi South,2019.0,5.0,1.1263617855401028E-5
Ashanti,Adansi North,2019.0,5.0,1.159942788271399E-5
Ashanti,Bosome Freho,2019.0,5.0,1.2287174141583494E-5
Ashanti,Bekwai Municipal,2019.0,5.0,1.2383173838347671E-5
Ashanti,Amansie Central,2019.0,5.0,1.2711508921949703E-5
Western,Wassa Amenfi West,2019.0,5.0,1.0142087905381219E-5
Ashanti,Afigya Kwabre,2019.0,5.0,1.3831238383744062E-5
Ashanti,Atwima Kwanwoma,2019.0,5.0,1.2932410353803896E-5
Ashanti,Afigya Sekyere,2019.0,5.0,1.2425880245302177E-5
Ashanti,Sekyere Central,2019.0,5.0,9.966405423142409E-6
Ashanti,Offinso North,2019.0,5.0,9.914006477410974E-6
Ashanti,Offinso Municipal,2019.0,5.0,1.0309824281765972E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2019.0,5.0,1.3076702001688017E-5
Ashanti,Mampong Municipal,2019.0,5.0,1.1113204072012564E-5
Western,Ellembelle,2019.0,5.0,1.014250898103852E-5
Western,Prestea / Huni Valley,2019.0,5.0,1.2882459650655459E-5
Western,Nzema East,2019.0,5.0,1.1480965819137867E-5
Western,Tarkwa Nsuaem,2019.0,5.0,1.2977499409204596E-5
Western,Sefwi Akontombra,2019.0,5.0,1.0699716576088148E-5
Western,Sekondi Takoradi,2019.0,5.0,1.4574886356467492E-5
Western,Sefwi-Wiawso,2019.0,5.0,9.982708909232322E-6
Western,Shama,2019.0,5.0,2.1131524948141273E-5
Ashanti,Sekyere East,2019.0,5.0,1.3480553636596774E-5
Western,Aowin,2019.0,5.0,1.0827388131093478E-5
Western,Suaman,2019.0,5.0,1.1530021373997822E-5
Western,Bia East,2019.0,5.0,1.0151668579301261E-5
Western,Bia West,2019.0,5.0,1.0882657273712772E-5
Western,Bodi,2019.0,5.0,1.026189357644425E-5
Western,Juabeso,2019.0,5.0,1.0377952752678718E-5
Western,Wassa East,2019.0,5.0,1.216926596644363E-5
Western,Mpohor,2019.0,5.0,1.2035330000244911E-5
Western,Wassa Amenfi Central,2019.0,5.0,1.0663558702535644E-5
Ashanti,Sekyere Afram Plains,2019.0,5.0,1.1442016067948773E-5
Ashanti,Sekyere Afram Plains North,2019.0,5.0,1.0174753528778789E-5
Ashanti,Asante Akim North,2019.0,5.0,1.1121135635628594E-5
Ashanti,Asante Akim Central Municipal,2019.0,5.0,1.1383585036020375E-5
Ashanti,Asokore Mampong Municipal,2019.0,5.0,2.2258219747101496E-5
Ashanti,Kma,2019.0,5.0,1.8364498117751838E-5
Western,Wassa Amenfi East,2019.0,5.0,1.1974125241815587E-5
Ashanti,Kwabre,2019.0,5.0,1.6991339235276992E-5
Ashanti,Ejura Sekye Dumase,2019.0,5.0,1.0131807938930233E-5
Ashanti,Ahafo Ano South,2019.0,5.0,1.012707895585692E-5
Western,Jomoro,2019.0,5.0,1.0161844341022561E-5
Western,Ahanta West,2019.0,5.0,9.262923936206902E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2019.0,5.0,1.2002107231422082E-5
Ashanti,Amansie West,2019.0,5.0,1.2282781831121559E-5
Ashanti,Asante Akim South,2019.0,5.0,1.1220392206553958E-5
Ashanti,Ahafo Ano North,2019.0,5.0,1.0683007044111362E-5
Ashanti,Ejisu Juaben,2019.0,5.0,1.3545520244861281E-5
Ashanti,Obuasi Municipal,2019.0,6.0,9.54811575460937E-6
Ashanti,Atwima Nwabiagya,2019.0,6.0,1.1287063046410827E-5
Ashanti,Atwima Mponua,2019.0,6.0,1.0155736528235447E-5
Ashanti,Adansi South,2019.0,6.0,1.0301654870999622E-5
Ashanti,Adansi North,2019.0,6.0,9.553925081754E-6
Ashanti,Bosome Freho,2019.0,6.0,9.594269035523184E-6
Ashanti,Bekwai Municipal,2019.0,6.0,1.1291793008256782E-5
Ashanti,Amansie Central,2019.0,6.0,1.0522955838124754E-5
Western,Wassa Amenfi West,2019.0,6.0,9.732786225508117E-6
Ashanti,Afigya Kwabre,2019.0,6.0,1.3094470769553877E-5
Ashanti,Atwima Kwanwoma,2019.0,6.0,1.0762188425430438E-5
Ashanti,Afigya Sekyere,2019.0,6.0,1.0928369537257998E-5
Ashanti,Sekyere Central,2019.0,6.0,1.067319778847925E-5
Ashanti,Offinso North,2019.0,6.0,1.0289033650090226E-5
Ashanti,Offinso Municipal,2019.0,6.0,1.0938283716104109E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2019.0,6.0,1.01282645592627E-5
Ashanti,Mampong Municipal,2019.0,6.0,1.0301308374940562E-5
Western,Ellembelle,2019.0,6.0,8.574325925277265E-6
Western,Prestea / Huni Valley,2019.0,6.0,1.0750204142178216E-5
Western,Nzema East,2019.0,6.0,9.509512214505111E-6
Western,Tarkwa Nsuaem,2019.0,6.0,1.0895645031389687E-5
Western,Sefwi Akontombra,2019.0,6.0,9.2115496693252E-6
Western,Sekondi Takoradi,2019.0,6.0,1.0164067896165328E-5
Western,Sefwi-Wiawso,2019.0,6.0,9.55510148908308E-6
Western,Shama,2019.0,6.0,1.5927970491497415E-5
Ashanti,Sekyere East,2019.0,6.0,1.0309353613056816E-5
Western,Aowin,2019.0,6.0,1.0704657147186306E-5
Western,Suaman,2019.0,6.0,9.936309070582191E-6
Western,Bia East,2019.0,6.0,9.295644923437172E-6
Western,Bia West,2019.0,6.0,9.775012418844936E-6
Western,Bodi,2019.0,6.0,9.857373927838536E-6
Western,Juabeso,2019.0,6.0,8.913223452837296E-6
Western,Wassa East,2019.0,6.0,1.2121619825788846E-5
Western,Mpohor,2019.0,6.0,9.713897958363553E-6
Western,Wassa Amenfi Central,2019.0,6.0,9.871084833605848E-6
Ashanti,Sekyere Afram Plains,2019.0,6.0,1.0314080093995202E-5
Ashanti,Sekyere Afram Plains North,2019.0,6.0,1.0538568679653764E-5
Ashanti,Asante Akim North,2019.0,6.0,1.0773789711816043E-5
Ashanti,Asante Akim Central Municipal,2019.0,6.0,1.0217911508294147E-5
Ashanti,Asokore Mampong Municipal,2019.0,6.0,1.3290090838549317E-5
Ashanti,Kma,2019.0,6.0,1.4481524804856384E-5
Western,Wassa Amenfi East,2019.0,6.0,1.0051400997970757E-5
Ashanti,Kwabre,2019.0,6.0,1.333838842721349E-5
Ashanti,Ejura Sekye Dumase,2019.0,6.0,1.0468140755474391E-5
Ashanti,Ahafo Ano South,2019.0,6.0,9.517633867764155E-6
Western,Jomoro,2019.0,6.0,9.15746834162147E-6
Western,Ahanta West,2019.0,6.0,7.490728515904005E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2019.0,6.0,9.78382720998693E-6
Ashanti,Amansie West,2019.0,6.0,1.0591165164297226E-5
Ashanti,Asante Akim South,2019.0,6.0,9.843487124093079E-6
Ashanti,Ahafo Ano North,2019.0,6.0,9.085543738125822E-6
Ashanti,Ejisu Juaben,2019.0,6.0,9.55019765020875E-6
Ashanti,Obuasi Municipal,2019.0,7.0,1.0476139098921342E-5
Ashanti,Atwima Nwabiagya,2019.0,7.0,1.2607472210527358E-5
Ashanti,Atwima Mponua,2019.0,7.0,1.1714133538766198E-5
Ashanti,Adansi South,2019.0,7.0,1.170954775313138E-5
Ashanti,Adansi North,2019.0,7.0,1.1655837575218866E-5
Ashanti,Bosome Freho,2019.0,7.0,1.2065249574268579E-5
Ashanti,Bekwai Municipal,2019.0,7.0,1.0945078267455598E-5
Ashanti,Amansie Central,2019.0,7.0,1.1315508978833741E-5
Western,Wassa Amenfi West,2019.0,7.0,1.3297185620648248E-5
Ashanti,Afigya Kwabre,2019.0,7.0,1.3174697708729102E-5
Ashanti,Atwima Kwanwoma,2019.0,7.0,1.2435499862205873E-5
Ashanti,Afigya Sekyere,2019.0,7.0,1.265463640230596E-5
Ashanti,Sekyere Central,2019.0,7.0,1.3501090246932621E-5
Ashanti,Offinso North,2019.0,7.0,1.0212763086288773E-5
Ashanti,Offinso Municipal,2019.0,7.0,1.1099129313081219E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2019.0,7.0,1.2420025621712966E-5
Ashanti,Mampong Municipal,2019.0,7.0,1.1889389648821327E-5
Western,Ellembelle,2019.0,7.0,1.1950379657317499E-5
Western,Prestea / Huni Valley,2019.0,7.0,1.7770492325177114E-5
Western,Nzema East,2019.0,7.0,1.2326407944953985E-5
Western,Tarkwa Nsuaem,2019.0,7.0,1.5875214932706364E-5
Western,Sefwi Akontombra,2019.0,7.0,1.3719166510418965E-5
Western,Sekondi Takoradi,2019.0,7.0,9.892990933693882E-6
Western,Sefwi-Wiawso,2019.0,7.0,1.2928518142050843E-5
Western,Shama,2019.0,7.0,1.5701822366137462E-5
Ashanti,Sekyere East,2019.0,7.0,1.335146981135035E-5
Western,Aowin,2019.0,7.0,1.3190957919012081E-5
Western,Suaman,2019.0,7.0,1.2168601234013047E-5
Western,Bia East,2019.0,7.0,1.0244924287084797E-5
Western,Bia West,2019.0,7.0,1.1838971418863846E-5
Western,Bodi,2019.0,7.0,1.2435293959309721E-5
Western,Juabeso,2019.0,7.0,1.2936292735386573E-5
Western,Wassa East,2019.0,7.0,1.6967860110020894E-5
Western,Mpohor,2019.0,7.0,1.4317592984418735E-5
Western,Wassa Amenfi Central,2019.0,7.0,1.3497601652137233E-5
Ashanti,Sekyere Afram Plains,2019.0,7.0,1.234926668558999E-5
Ashanti,Sekyere Afram Plains North,2019.0,7.0,1.2453852825191208E-5
Ashanti,Asante Akim North,2019.0,7.0,1.3281939119764756E-5
Ashanti,Asante Akim Central Municipal,2019.0,7.0,1.3100966627460409E-5
Ashanti,Asokore Mampong Municipal,2019.0,7.0,1.9422123615858555E-5
Ashanti,Kma,2019.0,7.0,1.6549517982142232E-5
Western,Wassa Amenfi East,2019.0,7.0,1.4421201302536567E-5
Ashanti,Kwabre,2019.0,7.0,1.4496596750230698E-5
Ashanti,Ejura Sekye Dumase,2019.0,7.0,1.2320012659848337E-5
Ashanti,Ahafo Ano South,2019.0,7.0,1.0336830470518362E-5
Western,Jomoro,2019.0,7.0,1.2719163820537955E-5
Western,Ahanta West,2019.0,7.0,7.98354576259969E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2019.0,7.0,1.221541238690021E-5
Ashanti,Amansie West,2019.0,7.0,1.3108386080843968E-5
Ashanti,Asante Akim South,2019.0,7.0,1.1156418973138426E-5
Ashanti,Ahafo Ano North,2019.0,7.0,1.05069311631486E-5
Ashanti,Ejisu Juaben,2019.0,7.0,1.3959295388811811E-5
Ashanti,Obuasi Municipal,2019.0,8.0,1.2097681003184248E-5
Ashanti,Atwima Nwabiagya,2019.0,8.0,1.4226681221899744E-5
Ashanti,Atwima Mponua,2019.0,8.0,1.1552979217477302E-5
Ashanti,Adansi South,2019.0,8.0,1.221706432044489E-5
Ashanti,Adansi North,2019.0,8.0,1.204970002279192E-5
Ashanti,Bosome Freho,2019.0,8.0,1.1434776114603055E-5
Ashanti,Bekwai Municipal,2019.0,8.0,1.26071419708945E-5
Ashanti,Amansie Central,2019.0,8.0,1.1420633414978743E-5
Western,Wassa Amenfi West,2019.0,8.0,1.1048656306036544E-5
Ashanti,Afigya Kwabre,2019.0,8.0,1.5172427599045539E-5
Ashanti,Atwima Kwanwoma,2019.0,8.0,1.2467481263168095E-5
Ashanti,Afigya Sekyere,2019.0,8.0,1.183199155461531E-5
Ashanti,Sekyere Central,2019.0,8.0,1.5127953680398527E-5
Ashanti,Offinso North,2019.0,8.0,1.2005762624628933E-5
Ashanti,Offinso Municipal,2019.0,8.0,1.3787751126930425E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2019.0,8.0,1.283222973835923E-5
Ashanti,Mampong Municipal,2019.0,8.0,1.3465025398202017E-5
Western,Ellembelle,2019.0,8.0,8.52136908963422E-6
Western,Prestea / Huni Valley,2019.0,8.0,1.1643442214466964E-5
Western,Nzema East,2019.0,8.0,8.648222505880582E-6
Western,Tarkwa Nsuaem,2019.0,8.0,1.02545660609646E-5
Western,Sefwi Akontombra,2019.0,8.0,1.2088040688099745E-5
Western,Sekondi Takoradi,2019.0,8.0,9.65508426501437E-6
Western,Sefwi-Wiawso,2019.0,8.0,1.2047740750737606E-5
Western,Shama,2019.0,8.0,1.1258635626875325E-5
Ashanti,Sekyere East,2019.0,8.0,1.0374202307711E-5
Western,Aowin,2019.0,8.0,1.1428404065114285E-5
Western,Suaman,2019.0,8.0,1.1271373677467949E-5
Western,Bia East,2019.0,8.0,1.3543983277864162E-5
Western,Bia West,2019.0,8.0,1.259700384763236E-5
Western,Bodi,2019.0,8.0,1.3925077098373162E-5
Western,Juabeso,2019.0,8.0,1.1980213045867271E-5
Western,Wassa East,2019.0,8.0,1.2351021233908884E-5
Western,Mpohor,2019.0,8.0,9.759517371498764E-6
Western,Wassa Amenfi Central,2019.0,8.0,9.847257739444273E-6
Ashanti,Sekyere Afram Plains,2019.0,8.0,1.2539486466595234E-5
Ashanti,Sekyere Afram Plains North,2019.0,8.0,1.129376875160884E-5
Ashanti,Asante Akim North,2019.0,8.0,1.3161869486284041E-5
Ashanti,Asante Akim Central Municipal,2019.0,8.0,1.4689375276714848E-5
Ashanti,Asokore Mampong Municipal,2019.0,8.0,1.7464418992256944E-5
Ashanti,Kma,2019.0,8.0,1.651234771965796E-5
Western,Wassa Amenfi East,2019.0,8.0,1.1585782189245816E-5
Ashanti,Kwabre,2019.0,8.0,1.7732573754498338E-5
Ashanti,Ejura Sekye Dumase,2019.0,8.0,1.4106761855333984E-5
Ashanti,Ahafo Ano South,2019.0,8.0,1.3117411395164171E-5
Western,Jomoro,2019.0,8.0,9.00188093488337E-6
Western,Ahanta West,2019.0,8.0,6.804483891064701E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2019.0,8.0,1.0574701286436487E-5
Ashanti,Amansie West,2019.0,8.0,1.227594035717921E-5
Ashanti,Asante Akim South,2019.0,8.0,1.1372470089322802E-5
Ashanti,Ahafo Ano North,2019.0,8.0,1.3990606140153621E-5
Ashanti,Ejisu Juaben,2019.0,8.0,1.2373365893046391E-5
Ashanti,Obuasi Municipal,2019.0,9.0,1.171266787758196E-5
Ashanti,Atwima Nwabiagya,2019.0,9.0,1.4091021636011341E-5
Ashanti,Atwima Mponua,2019.0,9.0,1.3422524120897886E-5
Ashanti,Adansi South,2019.0,9.0,1.3567765487123459E-5
Ashanti,Adansi North,2019.0,9.0,1.143195579634884E-5
Ashanti,Bosome Freho,2019.0,9.0,1.28447433390654E-5
Ashanti,Bekwai Municipal,2019.0,9.0,1.276716389782218E-5
Ashanti,Amansie Central,2019.0,9.0,1.2026838770629326E-5
Western,Wassa Amenfi West,2019.0,9.0,1.3955384184151226E-5
Ashanti,Afigya Kwabre,2019.0,9.0,1.4412896045652118E-5
Ashanti,Atwima Kwanwoma,2019.0,9.0,1.3140582629947878E-5
Ashanti,Afigya Sekyere,2019.0,9.0,1.4232659941177767E-5
Ashanti,Sekyere Central,2019.0,9.0,1.1467059607777919E-5
Ashanti,Offinso North,2019.0,9.0,1.1857489898367207E-5
Ashanti,Offinso Municipal,2019.0,9.0,1.141856872005467E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2019.0,9.0,1.3217996723936633E-5
Ashanti,Mampong Municipal,2019.0,9.0,1.2023897155472271E-5
Western,Ellembelle,2019.0,9.0,9.447622104969452E-6
Western,Prestea / Huni Valley,2019.0,9.0,1.1852633993742173E-5
Western,Nzema East,2019.0,9.0,1.0768136180647746E-5
Western,Tarkwa Nsuaem,2019.0,9.0,1.213531491391046E-5
Western,Sefwi Akontombra,2019.0,9.0,1.237274222798454E-5
Western,Sekondi Takoradi,2019.0,9.0,1.0394161976069985E-5
Western,Sefwi-Wiawso,2019.0,9.0,1.4669402414049846E-5
Western,Shama,2019.0,9.0,2.3800817932760976E-5
Ashanti,Sekyere East,2019.0,9.0,1.5878731442535974E-5
Western,Aowin,2019.0,9.0,1.2093448660649481E-5
Western,Suaman,2019.0,9.0,1.2338331150202809E-5
Western,Bia East,2019.0,9.0,1.3243671845383695E-5
Western,Bia West,2019.0,9.0,1.2882606149615525E-5
Western,Bodi,2019.0,9.0,1.289764694765083E-5
Western,Juabeso,2019.0,9.0,1.3683405753629146E-5
Western,Wassa East,2019.0,9.0,1.5097006782311024E-5
Western,Mpohor,2019.0,9.0,1.0196150568861134E-5
Western,Wassa Amenfi Central,2019.0,9.0,1.1866247123338702E-5
Ashanti,Sekyere Afram Plains,2019.0,9.0,1.2584332289323609E-5
Ashanti,Sekyere Afram Plains North,2019.0,9.0,1.2446864267958733E-5
Ashanti,Asante Akim North,2019.0,9.0,1.2246644479276313E-5
Ashanti,Asante Akim Central Municipal,2019.0,9.0,1.389953246219458E-5
Ashanti,Asokore Mampong Municipal,2019.0,9.0,1.785927744878084E-5
