ADM1_NAME,ADM2_NAME,year,month,SO2_column_number_density
Western,Aowin,2021.0,3.0,-6.043791950708771E-5
Western,Suaman,2021.0,3.0,-5.2330856029877505E-5
Western,Bia East,2021.0,3.0,-5.633862325876125E-5
Western,Bia West,2021.0,3.0,-6.827983789424243E-5
Western,Bodi,2021.0,3.0,-1.0923626044570223E-4
Western,Juabeso,2021.0,3.0,-5.801839191962053E-5
Western,Wassa East,2021.0,3.0,-1.0728702620627174E-4
Western,Mpohor,2021.0,3.0,-1.1095101229118167E-4
Western,Wassa Amenfi Central,2021.0,3.0,-7.965257602045546E-5
Ashanti,Sekyere Afram Plains,2021.0,3.0,-8.185580054530167E-5
Ashanti,Sekyere Afram Plains North,2021.0,3.0,-5.9515824223208167E-5
Ashanti,Asante Akim North,2021.0,3.0,-7.313085811895557E-5
Ashanti,Asante Akim Central Municipal,2021.0,3.0,-5.529254110581355E-5
Ashanti,Asokore Mampong Municipal,2021.0,3.0,-1.0132581133560591E-4
Ashanti,Kma,2021.0,3.0,-1.0545075373446606E-4
Western,Wassa Amenfi East,2021.0,3.0,-6.998910429332298E-5
Ashanti,Kwabre,2021.0,3.0,-5.210493673849383E-5
Ashanti,Ejura Sekye Dumase,2021.0,3.0,-7.560911058427816E-5
Ashanti,Ahafo Ano South,2021.0,3.0,-5.8714837182487214E-5
Western,Jomoro,2021.0,3.0,-5.8331108033548044E-5
Western,Ahanta West,2021.0,3.0,-8.365955030054933E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,3.0,-8.563963238143442E-5
Ashanti,Amansie West,2021.0,3.0,-8.288597218503045E-5
Ashanti,Asante Akim South,2021.0,3.0,-4.775938211092062E-5
Ashanti,Ahafo Ano North,2021.0,3.0,-3.733776920072093E-5
Ashanti,Ejisu Juaben,2021.0,3.0,-3.903169064586907E-5
Ashanti,Obuasi Municipal,2021.0,4.0,-6.026343955964499E-5
Ashanti,Atwima Nwabiagya,2021.0,4.0,-1.2567692850878837E-5
Ashanti,Atwima Mponua,2021.0,4.0,-7.592224468497612E-5
Ashanti,Adansi South,2021.0,4.0,-7.105501560417616E-5
Ashanti,Adansi North,2021.0,4.0,-5.592263376801121E-5
Ashanti,Bosome Freho,2021.0,4.0,-3.150399845282828E-5
Ashanti,Bekwai Municipal,2021.0,4.0,-3.8028368602976005E-5
Ashanti,Amansie Central,2021.0,4.0,-5.0462036765364854E-5
Western,Wassa Amenfi West,2021.0,4.0,-5.6511047421981064E-5
Ashanti,Afigya Kwabre,2021.0,4.0,-3.197381189993416E-5
Ashanti,Atwima Kwanwoma,2021.0,4.0,-9.618399545545506E-5
Ashanti,Afigya Sekyere,2021.0,4.0,-5.815513074020143E-5
Ashanti,Sekyere Central,2021.0,4.0,-4.169008394955944E-5
Ashanti,Offinso North,2021.0,4.0,-1.8378998695515357E-5
Ashanti,Offinso Municipal,2021.0,4.0,-4.156839710429664E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,4.0,6.025372457300032E-6
Ashanti,Mampong Municipal,2021.0,4.0,1.1564786281144528E-6
Western,Ellembelle,2021.0,4.0,-7.149274340523925E-5
Western,Prestea / Huni Valley,2021.0,4.0,-5.8722774425012824E-5
Western,Nzema East,2021.0,4.0,-8.251218289300989E-5
Western,Tarkwa Nsuaem,2021.0,4.0,-1.1178152005163895E-4
Western,Sefwi Akontombra,2021.0,4.0,-4.693702409154735E-5
Western,Sekondi Takoradi,2021.0,4.0,-4.487615997588566E-5
Western,Sefwi-Wiawso,2021.0,4.0,-1.1099377134830469E-4
Western,Shama,2021.0,4.0,-3.421790471061504E-5
Ashanti,Sekyere East,2021.0,4.0,-7.501710893781546E-5
Western,Aowin,2021.0,4.0,-7.014101178788717E-5
Western,Suaman,2021.0,4.0,-6.881375668701722E-5
Western,Bia East,2021.0,4.0,-2.602335776757876E-5
Western,Bia West,2021.0,4.0,-8.128144325793532E-5
Western,Bodi,2021.0,4.0,-1.0690034071159462E-4
Western,Juabeso,2021.0,4.0,-9.209299859275501E-5
Western,Wassa East,2021.0,4.0,-3.573833698147361E-5
Western,Mpohor,2021.0,4.0,-3.9721668895030884E-5
Western,Wassa Amenfi Central,2021.0,4.0,-7.02596705638864E-5
Ashanti,Sekyere Afram Plains,2021.0,4.0,-3.4371073337638297E-5
Ashanti,Sekyere Afram Plains North,2021.0,4.0,-3.637809135203609E-5
Ashanti,Asante Akim North,2021.0,4.0,-5.388121437213381E-5
Ashanti,Asante Akim Central Municipal,2021.0,4.0,-7.555684823644603E-5
Ashanti,Asokore Mampong Municipal,2021.0,4.0,-5.0614808097126914E-5
Ashanti,Kma,2021.0,4.0,-1.3186155633900663E-5
Western,Wassa Amenfi East,2021.0,4.0,-5.667074108834455E-5
Ashanti,Kwabre,2021.0,4.0,2.979521303804852E-5
Ashanti,Ejura Sekye Dumase,2021.0,4.0,-4.2706677681508404E-5
Ashanti,Ahafo Ano South,2021.0,4.0,-1.8030911227251256E-5
Western,Jomoro,2021.0,4.0,-3.955901303263068E-5
Western,Ahanta West,2021.0,4.0,-3.313891941679095E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,4.0,-8.606117924805103E-5
Ashanti,Amansie West,2021.0,4.0,-3.6066275735688625E-5
Ashanti,Asante Akim South,2021.0,4.0,-5.997089920706983E-5
Ashanti,Ahafo Ano North,2021.0,4.0,2.617139944436777E-5
Ashanti,Ejisu Juaben,2021.0,4.0,-3.7764277426889356E-5
Ashanti,Obuasi Municipal,2021.0,5.0,-3.4704647163600736E-5
Ashanti,Atwima Nwabiagya,2021.0,5.0,-1.54823378842092E-5
Ashanti,Atwima Mponua,2021.0,5.0,4.617892122065541E-6
Ashanti,Adansi South,2021.0,5.0,-4.57130666171882E-5
Ashanti,Adansi North,2021.0,5.0,-5.630556933304348E-5
Ashanti,Bosome Freho,2021.0,5.0,-5.151457124354423E-5
Ashanti,Bekwai Municipal,2021.0,5.0,1.615546681256593E-5
Ashanti,Amansie Central,2021.0,5.0,-3.3797957140339685E-5
Western,Wassa Amenfi West,2021.0,5.0,-5.018872428449747E-5
Ashanti,Afigya Kwabre,2021.0,5.0,-4.524336318664297E-5
Ashanti,Atwima Kwanwoma,2021.0,5.0,-2.602198423571611E-6
Ashanti,Afigya Sekyere,2021.0,5.0,3.2453516529926327E-6
Ashanti,Sekyere Central,2021.0,5.0,-3.437857688796455E-5
Ashanti,Offinso North,2021.0,5.0,-1.6777473987267776E-5
Ashanti,Offinso Municipal,2021.0,5.0,-2.1074313317133314E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,5.0,-5.318190088420197E-5
Ashanti,Mampong Municipal,2021.0,5.0,-1.9352356421189675E-5
Western,Ellembelle,2021.0,5.0,-3.399273678473466E-5
Western,Prestea / Huni Valley,2021.0,5.0,-3.0184680824101168E-5
Western,Nzema East,2021.0,5.0,-2.734420614169009E-5
Western,Tarkwa Nsuaem,2021.0,5.0,-2.028293672101786E-5
Western,Sefwi Akontombra,2021.0,5.0,-2.6742215864462812E-5
Western,Sekondi Takoradi,2021.0,5.0,-3.324648241612483E-5
Western,Sefwi-Wiawso,2021.0,5.0,-1.2954670891701026E-5
Western,Shama,2021.0,5.0,3.053921435745316E-5
Ashanti,Sekyere East,2021.0,5.0,-2.0359197055692184E-5
Western,Aowin,2021.0,5.0,-3.652290015532582E-5
Western,Suaman,2021.0,5.0,2.3542007652850747E-5
Western,Bia East,2021.0,5.0,-3.765169700542469E-5
Western,Bia West,2021.0,5.0,-1.710479481758118E-5
Western,Bodi,2021.0,5.0,-1.596783933439829E-6
Western,Juabeso,2021.0,5.0,-2.3408350267826896E-5
Western,Wassa East,2021.0,5.0,-1.6466800591598798E-5
Western,Mpohor,2021.0,5.0,2.340715962329338E-5
Western,Wassa Amenfi Central,2021.0,5.0,-2.1775302077205204E-6
Ashanti,Sekyere Afram Plains,2021.0,5.0,-4.334881717822945E-5
Ashanti,Sekyere Afram Plains North,2021.0,5.0,1.0500151468399907E-5
Ashanti,Asante Akim North,2021.0,5.0,-1.5151541588819574E-5
Ashanti,Asante Akim Central Municipal,2021.0,5.0,-3.640155783374273E-5
Ashanti,Asokore Mampong Municipal,2021.0,5.0,-4.969853362711632E-5
Ashanti,Kma,2021.0,5.0,-1.0160243957981998E-4
Western,Wassa Amenfi East,2021.0,5.0,1.579765595663973E-5
Ashanti,Kwabre,2021.0,5.0,-2.7234320765431234E-6
Ashanti,Ejura Sekye Dumase,2021.0,5.0,-7.4200317192964485E-6
Ashanti,Ahafo Ano South,2021.0,5.0,-2.9512028137663292E-5
Western,Jomoro,2021.0,5.0,-2.0907576723858165E-5
Western,Ahanta West,2021.0,5.0,-7.318286829612276E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,5.0,1.1337735534136885E-5
Ashanti,Amansie West,2021.0,5.0,-1.8789162359421113E-5
Ashanti,Asante Akim South,2021.0,5.0,-3.097866032467424E-5
Ashanti,Ahafo Ano North,2021.0,5.0,-3.510065771599662E-5
Ashanti,Ejisu Juaben,2021.0,5.0,-1.649257415441721E-5
Ashanti,Obuasi Municipal,2021.0,6.0,6.939065679877903E-6
Ashanti,Atwima Nwabiagya,2021.0,6.0,-4.446202075086348E-6
Ashanti,Atwima Mponua,2021.0,6.0,2.857517542614627E-7
Ashanti,Adansi South,2021.0,6.0,3.505217754180822E-5
Ashanti,Adansi North,2021.0,6.0,-9.09557401580067E-6
Ashanti,Bosome Freho,2021.0,6.0,1.0163276711799701E-5
Ashanti,Bekwai Municipal,2021.0,6.0,3.127664366298993E-5
Ashanti,Amansie Central,2021.0,6.0,-8.148511276928759E-6
Western,Wassa Amenfi West,2021.0,6.0,6.653805974069769E-6
Ashanti,Afigya Kwabre,2021.0,6.0,8.483405787549116E-7
Ashanti,Atwima Kwanwoma,2021.0,6.0,-2.917912982713149E-5
Ashanti,Afigya Sekyere,2021.0,6.0,-7.415488502812388E-6
Ashanti,Sekyere Central,2021.0,6.0,1.0551051248362538E-5
Ashanti,Offinso North,2021.0,6.0,2.487644103240241E-6
Ashanti,Offinso Municipal,2021.0,6.0,2.7323107604486752E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,6.0,3.8165891881255355E-6
Ashanti,Mampong Municipal,2021.0,6.0,8.27788645392854E-6
Western,Ellembelle,2021.0,6.0,-8.96093780607279E-6
Western,Prestea / Huni Valley,2021.0,6.0,-7.802669479230507E-7
Western,Nzema East,2021.0,6.0,-1.0985197527271387E-5
Western,Tarkwa Nsuaem,2021.0,6.0,-6.10841399394997E-5
Western,Sefwi Akontombra,2021.0,6.0,-5.204728033686722E-6
Western,Sekondi Takoradi,2021.0,6.0,2.9875846863666257E-5
Western,Sefwi-Wiawso,2021.0,6.0,-9.255037663675235E-6
Western,Shama,2021.0,6.0,8.032680349342456E-5
Ashanti,Sekyere East,2021.0,6.0,-2.236396710606299E-5
Western,Aowin,2021.0,6.0,-1.552778172039816E-5
Western,Suaman,2021.0,6.0,4.5568372822654166E-5
Western,Bia East,2021.0,6.0,3.549126465737698E-6
Western,Bia West,2021.0,6.0,-6.713781509023231E-6
Western,Bodi,2021.0,6.0,-2.2373270696477624E-5
Western,Juabeso,2021.0,6.0,-3.0374025583713618E-6
Western,Wassa East,2021.0,6.0,3.373449148986636E-5
Western,Mpohor,2021.0,6.0,3.1841447613085946E-6
Western,Wassa Amenfi Central,2021.0,6.0,-1.651836478487421E-6
Ashanti,Sekyere Afram Plains,2021.0,6.0,-1.2433092063275424E-5
Ashanti,Sekyere Afram Plains North,2021.0,6.0,2.596671432157763E-5
Ashanti,Asante Akim North,2021.0,6.0,1.5689609486232634E-5
Ashanti,Asante Akim Central Municipal,2021.0,6.0,2.8830765606176397E-5
Ashanti,Asokore Mampong Municipal,2021.0,6.0,3.423814894927248E-5
Ashanti,Kma,2021.0,6.0,-6.272001296924196E-6
Western,Wassa Amenfi East,2021.0,6.0,1.660902209562709E-5
Ashanti,Kwabre,2021.0,6.0,2.9625309859000425E-5
Ashanti,Ejura Sekye Dumase,2021.0,6.0,2.218231534128251E-5
Ashanti,Ahafo Ano South,2021.0,6.0,2.4001116565159464E-5
Western,Jomoro,2021.0,6.0,-8.785309264200564E-6
Western,Ahanta West,2021.0,6.0,3.633225727428307E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,6.0,-2.7404673147895366E-5
Ashanti,Amansie West,2021.0,6.0,-1.454588868373361E-5
Ashanti,Asante Akim South,2021.0,6.0,2.850380831019799E-5
Ashanti,Ahafo Ano North,2021.0,6.0,1.3199376351703088E-5
Ashanti,Ejisu Juaben,2021.0,6.0,1.9140600966696362E-5
Ashanti,Obuasi Municipal,2021.0,7.0,-1.958156569766041E-5
Ashanti,Atwima Nwabiagya,2021.0,7.0,-4.112805579708162E-5
Ashanti,Atwima Mponua,2021.0,7.0,-2.029253595271338E-5
Ashanti,Adansi South,2021.0,7.0,3.0305285565491635E-6
Ashanti,Adansi North,2021.0,7.0,-8.068534432794554E-6
Ashanti,Bosome Freho,2021.0,7.0,-1.5361088362724226E-5
Ashanti,Bekwai Municipal,2021.0,7.0,5.420514296609764E-6
Ashanti,Amansie Central,2021.0,7.0,1.8330707244369495E-6
Western,Wassa Amenfi West,2021.0,7.0,1.715421670625594E-5
Ashanti,Afigya Kwabre,2021.0,7.0,-2.3659127917557287E-6
Ashanti,Atwima Kwanwoma,2021.0,7.0,4.0998402221285774E-5
Ashanti,Afigya Sekyere,2021.0,7.0,-1.165367543074706E-5
Ashanti,Sekyere Central,2021.0,7.0,-3.055960766329242E-6
Ashanti,Offinso North,2021.0,7.0,-2.52292878628989E-6
Ashanti,Offinso Municipal,2021.0,7.0,-2.974988916950626E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,7.0,1.1722592557632869E-5
Ashanti,Mampong Municipal,2021.0,7.0,-7.246038036973408E-6
Western,Ellembelle,2021.0,7.0,-1.2792654220045552E-6
Western,Prestea / Huni Valley,2021.0,7.0,-3.408952629538109E-6
Western,Nzema East,2021.0,7.0,4.748989490964864E-6
Western,Tarkwa Nsuaem,2021.0,7.0,-2.5612918475722295E-5
Western,Sefwi Akontombra,2021.0,7.0,1.917346336816487E-5
Western,Sekondi Takoradi,2021.0,7.0,1.146634163101813E-4
Western,Sefwi-Wiawso,2021.0,7.0,6.380602964431819E-6
Western,Shama,2021.0,7.0,-2.677245219106251E-5
Ashanti,Sekyere East,2021.0,7.0,-5.726518286320476E-5
Western,Aowin,2021.0,7.0,-4.139126282280419E-6
Western,Suaman,2021.0,7.0,-3.7423536727869855E-5
Western,Bia East,2021.0,7.0,-1.531264052281056E-5
Western,Bia West,2021.0,7.0,-3.222279836944028E-5
Western,Bodi,2021.0,7.0,-1.5813052318987913E-5
Western,Juabeso,2021.0,7.0,-2.007843181192201E-5
Western,Wassa East,2021.0,7.0,-2.1385484747141606E-5
Western,Mpohor,2021.0,7.0,-1.9298693425459607E-5
Western,Wassa Amenfi Central,2021.0,7.0,6.539069729212626E-6
Ashanti,Sekyere Afram Plains,2021.0,7.0,-8.632295548232314E-6
Ashanti,Sekyere Afram Plains North,2021.0,7.0,5.6862725243011125E-6
Ashanti,Asante Akim North,2021.0,7.0,2.779383051012572E-5
Ashanti,Asante Akim Central Municipal,2021.0,7.0,2.2502201677875107E-5
Ashanti,Asokore Mampong Municipal,2021.0,7.0,1.073386066811957E-5
Ashanti,Kma,2021.0,7.0,4.3691724237424154E-5
Western,Wassa Amenfi East,2021.0,7.0,-1.1612369928984973E-5
Ashanti,Kwabre,2021.0,7.0,-4.2846573903371904E-5
Ashanti,Ejura Sekye Dumase,2021.0,7.0,-1.47671589416976E-5
Ashanti,Ahafo Ano South,2021.0,7.0,-1.6238209485842934E-5
Western,Jomoro,2021.0,7.0,-1.150761764236998E-5
Western,Ahanta West,2021.0,7.0,5.641311500320489E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,7.0,-2.4058396377222686E-5
Ashanti,Amansie West,2021.0,7.0,6.9176640492345E-6
Ashanti,Asante Akim South,2021.0,7.0,2.5626451810989353E-5
Ashanti,Ahafo Ano North,2021.0,7.0,1.632082626195615E-5
Ashanti,Ejisu Juaben,2021.0,7.0,-3.145765275629658E-5
Ashanti,Obuasi Municipal,2021.0,8.0,-6.014639094831849E-5
Ashanti,Atwima Nwabiagya,2021.0,8.0,-1.8725178290911248E-5
Ashanti,Atwima Mponua,2021.0,8.0,-1.303326822137412E-5
Ashanti,Adansi South,2021.0,8.0,-3.6903319771223405E-5
Ashanti,Adansi North,2021.0,8.0,-5.633397047602809E-5
Ashanti,Bosome Freho,2021.0,8.0,-1.9714709512543713E-5
Ashanti,Bekwai Municipal,2021.0,8.0,1.6246423308991355E-5
Ashanti,Amansie Central,2021.0,8.0,-2.3890971197115232E-5
Western,Wassa Amenfi West,2021.0,8.0,-3.3796425035638935E-6
Ashanti,Afigya Kwabre,2021.0,8.0,1.6111810800378726E-5
Ashanti,Atwima Kwanwoma,2021.0,8.0,-6.498016163422764E-5
Ashanti,Afigya Sekyere,2021.0,8.0,2.8591720730017494E-6
Ashanti,Sekyere Central,2021.0,8.0,-6.760504901990856E-5
Ashanti,Offinso North,2021.0,8.0,-3.092493827681511E-5
Ashanti,Offinso Municipal,2021.0,8.0,4.079980718756384E-6
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,8.0,3.0253369738869725E-6
Ashanti,Mampong Municipal,2021.0,8.0,-3.308960958729987E-5
Western,Ellembelle,2021.0,8.0,6.753425637097394E-7
Western,Prestea / Huni Valley,2021.0,8.0,-3.5549227080274263E-5
Western,Nzema East,2021.0,8.0,-2.2297022037672756E-5
Western,Tarkwa Nsuaem,2021.0,8.0,-8.37318127915641E-5
Western,Sefwi Akontombra,2021.0,8.0,-6.551486943385698E-5
Western,Sekondi Takoradi,2021.0,8.0,-5.464408576323809E-5
Western,Sefwi-Wiawso,2021.0,8.0,-4.210246701455041E-5
Western,Shama,2021.0,8.0,4.95849809872478E-5
Ashanti,Sekyere East,2021.0,8.0,3.397664107598866E-5
Western,Aowin,2021.0,8.0,-2.8440683952371368E-5
Western,Suaman,2021.0,8.0,-1.6451159348261883E-5
Western,Bia East,2021.0,8.0,-2.81596685916135E-5
Western,Bia West,2021.0,8.0,2.403913527976963E-6
Western,Bodi,2021.0,8.0,-1.1242127764246967E-4
Western,Juabeso,2021.0,8.0,-3.4981056532316876E-5
Western,Wassa East,2021.0,8.0,3.3729415796189575E-5
Western,Mpohor,2021.0,8.0,-5.5215618146676883E-5
Western,Wassa Amenfi Central,2021.0,8.0,-1.3498901786207233E-5
Ashanti,Sekyere Afram Plains,2021.0,8.0,-5.7553074491268076E-5
Ashanti,Sekyere Afram Plains North,2021.0,8.0,-4.976715651822692E-5
Ashanti,Asante Akim North,2021.0,8.0,-1.5452325617269168E-5
Ashanti,Asante Akim Central Municipal,2021.0,8.0,-1.5789394659457412E-6
Ashanti,Asokore Mampong Municipal,2021.0,8.0,-6.61457644967897E-5
Ashanti,Kma,2021.0,8.0,-6.655767858611355E-5
Western,Wassa Amenfi East,2021.0,8.0,-1.777783584481351E-6
Ashanti,Kwabre,2021.0,8.0,-1.0698240280369743E-5
Ashanti,Ejura Sekye Dumase,2021.0,8.0,-1.6445252044541135E-6
Ashanti,Ahafo Ano South,2021.0,8.0,-1.0932786403540336E-5
Western,Jomoro,2021.0,8.0,-7.1562971982702685E-6
Western,Ahanta West,2021.0,8.0,-1.5678388805894352E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,8.0,-3.362010913522454E-5
Ashanti,Amansie West,2021.0,8.0,-6.454916816742622E-6
Ashanti,Asante Akim South,2021.0,8.0,-1.5591864136392925E-5
Ashanti,Ahafo Ano North,2021.0,8.0,-6.29517229714283E-5
Ashanti,Ejisu Juaben,2021.0,8.0,2.569620676175595E-5
Ashanti,Obuasi Municipal,2021.0,9.0,7.036571189654911E-5
Ashanti,Atwima Nwabiagya,2021.0,9.0,-2.2392686139724476E-5
Ashanti,Atwima Mponua,2021.0,9.0,-2.814132487634521E-5
Ashanti,Adansi South,2021.0,9.0,-2.103735752123752E-5
Ashanti,Adansi North,2021.0,9.0,-1.4949204493566171E-5
Ashanti,Bosome Freho,2021.0,9.0,-3.124844079476803E-5
Ashanti,Bekwai Municipal,2021.0,9.0,1.1772046177521486E-5
Ashanti,Amansie Central,2021.0,9.0,-2.709537399455811E-6
Western,Wassa Amenfi West,2021.0,9.0,-1.187926301315999E-5
Ashanti,Afigya Kwabre,2021.0,9.0,3.202622208872266E-5
Ashanti,Atwima Kwanwoma,2021.0,9.0,-1.4007353426520356E-5
Ashanti,Afigya Sekyere,2021.0,9.0,-3.2316345053030575E-5
Ashanti,Sekyere Central,2021.0,9.0,-1.4275723036389802E-5
Ashanti,Offinso North,2021.0,9.0,-3.521694484267249E-5
Ashanti,Offinso Municipal,2021.0,9.0,-2.08286202384107E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,9.0,1.0130815992808186E-5
Ashanti,Mampong Municipal,2021.0,9.0,-2.8597698578604463E-5
Western,Ellembelle,2021.0,9.0,-4.161967728044277E-5
Western,Prestea / Huni Valley,2021.0,9.0,-4.8501542807844925E-5
Western,Nzema East,2021.0,9.0,-7.933567215271583E-6
Western,Tarkwa Nsuaem,2021.0,9.0,-4.686968505386978E-5
Western,Sefwi Akontombra,2021.0,9.0,-3.96922813662392E-5
Western,Sekondi Takoradi,2021.0,9.0,7.773898729016948E-6
Western,Sefwi-Wiawso,2021.0,9.0,-2.6985339173355878E-5
Western,Shama,2021.0,9.0,5.52083494042197E-6
Ashanti,Sekyere East,2021.0,9.0,4.280501768727042E-5
Western,Aowin,2021.0,9.0,-1.4427306360063041E-5
Western,Suaman,2021.0,9.0,-1.584417237512898E-5
Western,Bia East,2021.0,9.0,-2.0410171010565934E-5
Western,Bia West,2021.0,9.0,-6.626535096150631E-6
Western,Bodi,2021.0,9.0,-1.7224493871490365E-5
Western,Juabeso,2021.0,9.0,-3.795955981864603E-6
Western,Wassa East,2021.0,9.0,-3.52182304285775E-6
Western,Mpohor,2021.0,9.0,-1.076663776349735E-5
Western,Wassa Amenfi Central,2021.0,9.0,-2.7721492531644763E-5
Ashanti,Sekyere Afram Plains,2021.0,9.0,-3.3995020086272986E-5
Ashanti,Sekyere Afram Plains North,2021.0,9.0,-2.1425909061714355E-5
Ashanti,Asante Akim North,2021.0,9.0,-2.0463487302694362E-5
Ashanti,Asante Akim Central Municipal,2021.0,9.0,-1.0182498261600072E-5
Ashanti,Asokore Mampong Municipal,2021.0,9.0,-9.602020006879339E-5
Ashanti,Kma,2021.0,9.0,-3.490395185560919E-6
Western,Wassa Amenfi East,2021.0,9.0,-4.248347576720336E-5
Ashanti,Kwabre,2021.0,9.0,4.484930863377659E-5
Ashanti,Ejura Sekye Dumase,2021.0,9.0,-3.2826811430499625E-6
Ashanti,Ahafo Ano South,2021.0,9.0,1.3991941312308545E-6
Western,Jomoro,2021.0,9.0,-1.1803388461472413E-5
Western,Ahanta West,2021.0,9.0,9.61668762031818E-7
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,9.0,-1.0124149935201358E-5
Ashanti,Amansie West,2021.0,9.0,-1.5456937400747556E-5
Ashanti,Asante Akim South,2021.0,9.0,-1.920025077469687E-5
Ashanti,Ahafo Ano North,2021.0,9.0,1.0104098683701566E-5
Ashanti,Ejisu Juaben,2021.0,9.0,-1.891892445700879E-5
Ashanti,Obuasi Municipal,2021.0,10.0,-7.059462109620983E-5
Ashanti,Atwima Nwabiagya,2021.0,10.0,-3.5376653197368544E-5
Ashanti,Atwima Mponua,2021.0,10.0,-7.552662305021209E-6
Ashanti,Adansi South,2021.0,10.0,-7.8655416855157E-6
Ashanti,Adansi North,2021.0,10.0,6.728514540865017E-6
Ashanti,Bosome Freho,2021.0,10.0,2.6983592490181607E-5
Ashanti,Bekwai Municipal,2021.0,10.0,3.1717727584336207E-7
Ashanti,Amansie Central,2021.0,10.0,-4.123235625610745E-6
Western,Wassa Amenfi West,2021.0,10.0,4.7668830074739445E-6
Ashanti,Afigya Kwabre,2021.0,10.0,-1.0785237798684047E-6
Ashanti,Atwima Kwanwoma,2021.0,10.0,-1.4975256451184315E-6
Ashanti,Afigya Sekyere,2021.0,10.0,1.843512175753891E-6
Ashanti,Sekyere Central,2021.0,10.0,1.037914061170621E-5
Ashanti,Offinso North,2021.0,10.0,2.5118209250421973E-6
Ashanti,Offinso Municipal,2021.0,10.0,1.6975815621360783E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,10.0,3.28864777665497E-6
Ashanti,Mampong Municipal,2021.0,10.0,-1.678761398559774E-5
Western,Ellembelle,2021.0,10.0,-5.548373906801753E-6
Western,Prestea / Huni Valley,2021.0,10.0,1.4827554351269672E-5
Western,Nzema East,2021.0,10.0,-1.0279152862143838E-7
Western,Tarkwa Nsuaem,2021.0,10.0,1.764683278983652E-5
Western,Sefwi Akontombra,2021.0,10.0,-5.525984560211264E-6
Western,Sekondi Takoradi,2021.0,10.0,4.124678208546879E-5
Western,Sefwi-Wiawso,2021.0,10.0,-2.7707007502080325E-6
Western,Shama,2021.0,10.0,-5.40707908843898E-6
Ashanti,Sekyere East,2021.0,10.0,8.381953824214918E-6
Western,Aowin,2021.0,10.0,-4.957363500410124E-6
Western,Suaman,2021.0,10.0,-6.324224332641062E-6
Western,Bia East,2021.0,10.0,-1.2756243883005621E-5
Western,Bia West,2021.0,10.0,-2.686387383987183E-5
Western,Bodi,2021.0,10.0,-4.554261475925958E-6
Western,Juabeso,2021.0,10.0,-1.9248187138936776E-5
Western,Wassa East,2021.0,10.0,-2.5243997899643064E-5
Western,Mpohor,2021.0,10.0,-6.043144262243672E-6
Western,Wassa Amenfi Central,2021.0,10.0,-8.859569617743449E-7
Ashanti,Sekyere Afram Plains,2021.0,10.0,-1.8025752043043343E-5
Ashanti,Sekyere Afram Plains North,2021.0,10.0,1.1202434224870506E-5
Ashanti,Asante Akim North,2021.0,10.0,1.6035599919224793E-5
Ashanti,Asante Akim Central Municipal,2021.0,10.0,8.671782100623345E-6
Ashanti,Asokore Mampong Municipal,2021.0,10.0,-4.538658390922495E-5
Ashanti,Kma,2021.0,10.0,-3.375175050917101E-5
Western,Wassa Amenfi East,2021.0,10.0,9.058078835431286E-6
Ashanti,Kwabre,2021.0,10.0,1.053097303811352E-6
Ashanti,Ejura Sekye Dumase,2021.0,10.0,4.043628998977026E-6
Ashanti,Ahafo Ano South,2021.0,10.0,-1.1460265290752469E-5
Western,Jomoro,2021.0,10.0,-1.34716051772968E-5
Western,Ahanta West,2021.0,10.0,-2.2662593142529427E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,10.0,3.6786651905212706E-6
Ashanti,Amansie West,2021.0,10.0,3.01460867410383E-5
Ashanti,Asante Akim South,2021.0,10.0,4.050109778282637E-5
Ashanti,Ahafo Ano North,2021.0,10.0,3.3903993042176915E-5
Ashanti,Ejisu Juaben,2021.0,10.0,-2.211423977618238E-6
Ashanti,Obuasi Municipal,2021.0,11.0,5.2262243423933905E-5
Ashanti,Atwima Nwabiagya,2021.0,11.0,-2.385505936270183E-5
Ashanti,Atwima Mponua,2021.0,11.0,1.1585265867128026E-5
Ashanti,Adansi South,2021.0,11.0,1.1975477173050186E-5
Ashanti,Adansi North,2021.0,11.0,8.382247826892221E-6
Ashanti,Bosome Freho,2021.0,11.0,2.1342831754397162E-5
Ashanti,Bekwai Municipal,2021.0,11.0,1.02565241998814E-5
Ashanti,Amansie Central,2021.0,11.0,2.0969546095998678E-5
Western,Wassa Amenfi West,2021.0,11.0,2.9996981482874685E-5
